|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1.1|Model|Release date|Max resolution|Low resolution|Effective pixels|Zoom wide (W)|Zoom tele (T)|Normal focus range|Macro focus range|Storage included|Weight (inc. batteries)|Dimensions|Price
771|771|771|771|771|771|771|771|771|771|771|ù*ùfsfsf///|2005.0|2848.0|2272.0|6.0||108.0|50.0|5.0|12.0|200.0|91.0|149.0
772|772|772|772|772|772|772|772|772|772|772|ù*ùfsfsf///|2004.0|3056.0|2592.0|7.0|37.0|187.0|60.0|2.0|hello|255.0|100.0|149.0
773|773|773|773|773|773|773|773|773|773|773|Pentax Optio A10|2006.0|3264.0|2592.0|8.0|38.0|114.0|35.0|6.0|24.0|145.0|89.0|249.0
774|774|774|774|774|774|774|774|774|774|Allez au boulot ! :)|Allez au boulot ! :)|2006.0|3648.0|3072.0|10.0|38.0|114.0|35.0|6.0|22.0|145.0|89.0|149.0
775|775|775|775|775|775|775|775|775|775|775|Pentax Optio A30|2007.0|3648.0|3072.0|10.0|38.0|114.0|35.0|6.0|22.0|145.0|89.0|269.0
776|776|776|776|776|Allez au boulot ! :)|Allez au boulot ! :)|776|776|776|776|Pentax Optio E10|hello|2816.0|2272.0|6.0|34.0|102.0|50.0|5.0|10.0|180.0|87.0|149.0
777|777|777|777|777|777|777|777|777|777|777|ù*ùfsfsf///|2006.0|2816.0|2272.0|6.0|34.0|102.0|50.0|5.0|13.0|180.0|90.0|149.0
778|778|778|778|778|778|778|778|778|778|778|Pentax Optio E30|2007.0|3072.0|2592.0|7.0|36.0|108.0|50.0|15.0|11.0|190.0|95.0|149.0
779|779|779|779|779|779|779|779|779|779|779|Pentax Optio E40|2007.0|3264.0|2592.0|8.0||112.0|40.0|15.0|10.0|175.0|94.0|149.0
780|780|780|780|780|780|780|780|780|780|780|Pentax Optio M10|2006.0|2816.0|2560.0|hello|35.0|105.0|70.0|10.0|22.0|170.0|89.0|249.0
781|781|781|781|781|781|781|Allez au boulot ! :)|781|55555555555|781|Pentax Optio M20|2006.0|3072.0|2560.0|7.0|38.0|114.0|40.0|5.0|22.0|180.0|94.0|149.0
782|782|782|782|782|782|782|782|Allez au boulot ! :)|782|782|Pentax Optio M30|2007.0|None|2592.0|ù*ùfsfsf///|38.0|114.0|40.0|10.0|22.0|120.0|97.0|269.0
783|783|783|783|783|783|783|783|Allez au boulot ! :)|783|783|Pentax Optio M40|hello|3264.0|2592.0|8.0|36.0|108.0|ù*ùfsfsf///|5.0|21.0|136.0|97.0|149.0
784|784|784|784|784|784|784|784|784|784|784|Pentax Optio MX4|2004.0|2304.0|hello|4.0|37.0|370.0|40.0|10.0|16.0|375.0|73.0|149.0
785|785|785|785|785|785|Allez au boulot ! :)|785|785|785|785|Pentax Optio S|2003.0|2048.0|1024.0|hello|35.0|105.0|40.0||16.0|115.0|83.0|149.0
786|786|786|786|786|786|786|786|786|786|786|Pentax Optio S10|2007.0|3648.0|3072.0|10.0|38.0|114.0|35.0|6.0|22.0|116.0|86.0|249.0
787|787|787|787|787|787|787|787|787|787|787|Pentax Optio S30|2004.0|2048.0|1600.0|3.0|38.0|ù*ùfsfsf///|40.0|6.0|11.0|175.0|89.0|269.0
788|788|788|788|788|788|788|788|788|788|788|Pentax Optio S4|2003.0|2304.0|1600.0|4.0||105.0|40.0|6.0|hello|115.0|83.0|149.0
789|789|789|789|789|789|789|789|789|789|789|Allez au boulot ! :)|hello|2304.0|1600.0|4.0|35.0|105.0|40.0|6.0|11.0|175.0|89.0|149.0
790|790|790|790|790|790|Allez au boulot ! :)|790|790|Allez au boulot ! :)|790|Pentax Optio S45|2005.0|2304.0|1600.0|4.0|35.0|107.0|40.0|6.0|11.0|155.0|89.0|149.0
791|791|791|791|791|791|791|791|791|791|791|Pentax Optio S4i|2004.0|2304.0|1600.0|4.0||105.0|40.0|6.0|10.0|120.0|84.0|149.0
792|792|792|792|792|792|792|792|792|792|792|Pentax Optio S50|2004.0|None|2304.0|5.0|35.0|107.0|40.0|6.0|11.0|180.0|89.0|149.0
793|793|793|793|793|793|793|793|courage!!!|793|793|Pentax Optio S55|2005.0|None|2304.0|5.0|35.0|107.0|40.0|6.0|11.0|155.0|89.0|149.0
794|794|794|794|794|794|794|794|794|794|Allez au boulot ! :)|Pentax Optio S5i|2004.0|None|2048.0|4.0|36.0|107.0|40.0|6.0|10.0|120.0|84.0|149.0
795|795|795|795|795|795|795|795|795|795|795|ù*ùfsfsf///|2005.0|2560.0|2304.0|4.0|35.0|107.0|40.0|6.0|9.0|120.0|84.0|149.0
796|796|796|796|796|796|796|796|796|796|796|Allez au boulot ! :)|2005.0|2560.0|2304.0|5.0|35.0|107.0|40.0|6.0|9.0|120.0|83.0|149.0
797|797|797|797|797|797|Allez au boulot ! :)|797|797|797|797|Pentax Optio S6|2005.0|2816.0|2560.0|6.0|37.0|112.0|40.0|15.0|23.0|120.0|86.0|149.0
798|798|798|798|798|798|Allez au boulot ! :)|798|798|55555555555|798|Pentax Optio S60|2005.0|None|2560.0|hello|None|106.0|40.0|6.0|11.0|135.0|89.0|149.0
799|799|799|799|799|799|Allez au boulot ! :)|799|799|799|799|Pentax Optio S7|2006.0|3072.0|2592.0|hello|37.0|112.0|40.0|15.0|23.0|120.0|86.0|149.0
800|800|800|800|800|800|800|800|800|800|800|Pentax Optio SV|2004.0|2560.0|2048.0|5.0|36.0|180.0|60.0|3.0|hello|165.0|91.0|149.0
801|801|801|801|801|801|801|55555555555|801|801|801|Pentax Optio SVi|2005.0|ù*ùfsfsf///|2048.0|5.0|36.0|180.0|60.0|3.0|32.0|165.0|91.0|149.0
802|802|802|802|802|802|802|802|802|802|Allez au boulot ! :)|Pentax Optio T10|2006.0|2816.0|2592.0||37.0|112.0|ù*ùfsfsf///|15.0|12.0|155.0|95.0|249.0
803|803|803|803|803|803|803|803|803|803|803|Pentax Optio T20|2006.0|3072.0|2592.0|7.0|37.0|112.0|40.0|15.0|12.0|155.0|95.0|149.0
804|804|804|804|804|804|Allez au boulot ! :)|804|804|804|804|ù*ùfsfsf///|2007.0|3072.0|2592.0|7.0|38.0|112.0|40.0|15.0|20.0|155.0|95.0|269.0
805|805|805|805|805|Allez au boulot ! :)|805|805|805|805|805|Pentax Optio W10|2006.0|2816.0|2560.0|6.0|38.0|114.0|40.0|1.0|10.0|160.0|107.0|269.0
806|806|806|806|806|806|806|806|806|806|courage!!!|Pentax Optio W20|2006.0|3072.0|2560.0|7.0|38.0|114.0|40.0|1.0|21.0|150.0|107.0|269.0
807|807|807|807|807|807|807|807|807|807|807|Pentax Optio W30|2007.0|3072.0|2560.0|7.0||114.0|40.0|1.0|21.0|155.0|108.0|269.0
808|808|808|808|808|808|808|808|808|808|808|Pentax Optio WP|2005.0|2560.0|2304.0|4.0|38.0|114.0|40.0|1.0|10.0|135.0|102.0|269.0
809|809|809|809|809|809|809|809|809|809|809|Pentax Optio WPi|2005.0|2816.0|2560.0|6.0|38.0|114.0|40.0|1.0|10.0|135.0|102.0|269.0
810|810|810|810|810|810|810|810|810|810|810|Pentax Optio X|2004.0|2560.0|None|5.0|36.0|107.0|40.0|6.0|14.0|145.0|112.0|149.0
811|811|811|811|811|811|811|811|811|811|811|Pentax Optio Z10|2007.0|None|2592.0|8.0|38.0|266.0|ù*ùfsfsf///|8.0|0.0|0.0|94.0|249.0
812|812|812|812|812|Allez au boulot ! :)|812|812|812|812|812|Ricoh Caplio 500G|2006.0|3264.0|2592.0|8.0|28.0|85.0|30.0|1.0|26.0|450.0|133.0|229.0
813|813|813|813|813|813|813|813|813|813|813|Ricoh Caplio R1V|2005.0|2560.0|hello|4.0|28.0|135.0|30.0|1.0|12.0|195.0|100.0|99.0
814|814|814|814|814|814|814|814|814|814|814|Ricoh Caplio R2|2005.0|2560.0|2048.0|4.0|None|135.0|30.0|1.0|28.0|195.0|100.0|99.0
815|815|815|815|815|815|Allez au boulot ! :)|815|815|815|815|Ricoh Caplio R3|2005.0|2560.0|2048.0|hello|28.0|200.0|30.0|1.0|26.0|165.0|95.0|99.0
816|816|816|816|816|816|816|816|816|816|816|Ricoh Caplio R30|2006.0|2560.0|2048.0|4.0|28.0|160.0|30.0|1.0|28.0|180.0|95.0|99.0
817|817|817|817|817|817|817|817|817|817|817|Ricoh Caplio R4|2006.0|2816.0|2048.0|6.0|28.0|200.0|30.0|1.0|26.0|165.0|95.0|99.0
818|818|818|818|818|818|818|818|818|818|818|Ricoh Caplio R40|2006.0|None|2048.0|6.0|28.0|160.0|ù*ùfsfsf///|1.0|26.0|165.0|95.0|199.0
819|819|819|819|819|819|819|819|819|819|819|Ricoh Caplio R5|2006.0|3072.0|2592.0||28.0|200.0|30.0|1.0|26.0|165.0|96.0|99.0
820|820|820|820|820|820|820|820|820|820|820|Ricoh Caplio R6|2007.0|3072.0|2592.0|7.0|28.0|200.0|30.0|1.0|54.0|165.0|100.0|99.0
821|821|821|821|821|821|821|821|821|821|821|Ricoh Caplio R7|2007.0|3264.0|3264.0|8.0|28.0|ù*ùfsfsf///|30.0|1.0|24.0|135.0|100.0|99.0
822|822|822|822|822|822|822|822|822|822|822|Ricoh Caplio RR530|2005.0|2560.0|2048.0|4.0|32.0|96.0|30.0||12.0|190.0|91.0|399.0
823|823|823|823|823|Allez au boulot ! :)|823|823|823|823|823|Allez au boulot ! :)|2006.0|2816.0|2048.0||36.0|108.0|50.0|6.0|12.0|200.0|91.0|399.0
824|824|824|824|824|824|824|824|824|824|824|Ricoh Caplio G3|2003.0|2048.0|1280.0|3.0|35.0|105.0|30.0|1.0|8.0|230.0|124.0|99.0
825|825|825|825|825|825|825|825|825|825|825|Ricoh GR Digital|2005.0||2592.0|8.0|None|28.0|30.0|2.0|26.0|200.0|107.0|4999.0
826|826|826|826|826|826|826|826|Allez au boulot ! :)|826|826|Ricoh Caplio GX100|2007.0|3648.0|3264.0|10.0|24.0|72.0|30.0|1.0|26.0|260.0|112.0|399.0
827|827|827|827|827|827|827|827|827|827|827|Ricoh Caplio GX8|2005.0|3264.0|2592.0|8.0|28.0|85.0|30.0|1.0|26.0|260.0|114.0|99.0
828|828|828|828|828|Allez au boulot ! :)|828|828|828|828|Allez au boulot ! :)|Ricoh RDC-200G|2000.0|1792.0|hello|2.0|38.0|114.0|4.0|4.0|8.0|500.0|144.0|399.0
829|829|829|829|829|829|Allez au boulot ! :)|829|829|courage!!!|829|Ricoh RDC-4300|1998.0|1280.0|640.0|1.0|35.0|105.0|40.0|8.0|4.0|320.0|135.0|149.0
830|830|830|830|830|830|830|830|55555555555|830|830|Allez au boulot ! :)|1999.0|1792.0|896.0|2.0|38.0|86.0|40.0|4.0|8.0|340.0|131.0|149.0
831|831|831|831|831|831|831|831|831|831|831|Ricoh RDC-5300|1999.0|None|896.0|2.0|38.0|114.0|40.0|4.0|8.0|380.0|131.0|177.0
832|832|832|832|832|832|832|832|832|832|832|Ricoh RDC-6000|2000.0|1600.0|800.0|1.0|40.0|40.0|30.0|13.0|8.0|300.0|110.0|149.0
833|833|833|833|833|833|833|833|833|833|833|Ricoh RDC-7|2000.0|None|1024.0|3.0|35.0|105.0|24.0|1.0|8.0|320.0|135.0|1699.0
834|834|834|834|834|834|834|834|834|Allez au boulot ! :)|834|ù*ùfsfsf///|2001.0|2048.0|1024.0|3.0|35.0|105.0|24.0|1.0|hello|320.0|142.0|4999.0
835|835|835|835|835|835|835|835|835|835|835|Ricoh RDC-i700|2000.0|2048.0|1024.0|3.0|35.0|105.0|ù*ùfsfsf///|1.0|8.0|450.0|157.0|149.0
836|836|836|836|836|836|836|836|836|836|836|ù*ùfsfsf///|2001.0|None|1120.0|3.0|35.0|105.0|24.0|1.0|8.0|340.0|135.0|99.0
837|837|837|837|837|837|837|837|837|Allez au boulot ! :)|837|Ricoh Caplio RX|2004.0|2048.0|1280.0|||ù*ùfsfsf///|30.0|1.0|8.0|215.0|112.0|99.0
838|838|838|838|838|838|Allez au boulot ! :)|838|838|Allez au boulot ! :)|838|Samsung Digimax A50|2005.0|2592.0|2272.0|5.0|35.0|105.0|80.0|5.0|11.0|185.0|107.0|229.0
839|839|839|839|839|839|839|839|839|839|Allez au boulot ! :)|Samsung Digimax A502|2005.0|2592.0|2272.0|hello|31.0|31.0|100.0|2.0|16.0|175.0|97.0|229.0
840|840|840|840|840|840|840|840|840|840|840|Samsung Digimax A55W|2005.0|2592.0|2272.0|5.0|28.0|135.0|60.0||32.0|185.0|106.0|229.0
841|841|841|841|841|841|841|841|841|55555555555|841|Samsung Digimax 130|2002.0|None|640.0|1.0|43.0|43.0|80.0|40.0|8.0|250.0|106.0|299.0
842|842|842|842|842|842|842|55555555555|55555555555|842|842|Samsung Digimax 202|2004.0|1600.0|None|1.0|35.0|47.0|120.0|19.0|6.0|135.0|98.0|229.0
843|843|843|843|843|843|843|843|843|843|843|Samsung Digimax 230|2002.0|1600.0|1024.0|1.0||100.0|80.0|20.0|hello|0.0|0.0|229.0
844|844|844|844|844|844|Allez au boulot ! :)|844|844|844|844|Samsung Digimax 250|2004.0|1600.0|1024.0|1.0|35.0|76.0|80.0|15.0|6.0|210.0|107.0|229.0
845|845|845|845|845|845|845|845|845|845|845|Samsung Digimax 301|2004.0|2048.0|None|3.0|35.0|33.0|10.0|19.0|16.0|137.0|98.0|299.0
846|846|846|846|846|846|846|846|846|846|846|Samsung Digimax 350SE|2002.0|2048.0|1024.0|3.0|34.0|102.0|ù*ùfsfsf///|20.0|0.0|320.0|114.0|229.0
847|847|847|847|847|847|847|847|847|847|847|Samsung Digimax 370||2048.0|1620.0|3.0|35.0|114.0|80.0|5.0|0.0|157.0|108.0|229.0
848|848|848|848|848|848|848|848|848|848|848|Samsung Digimax 401|2004.0|2048.0|1600.0|4.0|35.0|33.0|10.0|19.0|16.0|137.0|98.0|299.0
849|849|849|849|849|849|849|849|849|849|849|Samsung Digimax 410|2002.0|2272.0|1600.0|3.0|34.0|102.0|80.0|20.0|0.0|340.0|116.0|229.0
850|850|850|850|850|850|850|850|850|850|850|Samsung Digimax 430|2004.0|2272.0|2048.0||35.0|114.0|80.0|5.0|32.0|210.0|107.0|229.0
851|851|851|851|851|851|851|851|851|851|851|Samsung Digimax 530|2004.0|2592.0|2048.0|5.0|38.0|114.0|80.0|6.0|32.0|195.0|110.0|229.0
852|852|852|852|852|852|852|852|Allez au boulot ! :)|852|852|Samsung Digimax V4|2003.0|2272.0|1120.0|3.0||114.0|80.0|6.0|0.0|210.0|106.0|229.0
853|853|853|853|853|853|853|853|853|853|853|Samsung GX-10|2006.0|3872.0|-400.0|10.0|0.0|0.0|0.0||0.0|793.0|142.0|199.0
854|854|854|854|854|854|854|854|854|854|854|ù*ùfsfsf///|2006.0|3008.0|2400.0|6.0|None|0.0|0.0|0.0|0.0|570.0|125.0|299.0
855|855|855|855|855|855|855|855|855|855|855|Samsung GX-1S|2006.0|3008.0|2400.0|6.0|0.0|0.0|0.0|0.0|0.0|605.0|125.0|299.0
856|856|856|856|856|856|856|856|856|856|856|Samsung Digimax i5|2005.0||2272.0|5.0|39.0|117.0|ù*ùfsfsf///|5.0|50.0|155.0|90.0|229.0
857|857|857|857|857|857|Allez au boulot ! :)|857|857|857|857|Samsung Digimax i6|2006.0|2816.0|2592.0|6.0||117.0|50.0|1.0|45.0|0.0|96.0|229.0
858|858|858|858|858|Allez au boulot ! :)|858|858|Allez au boulot ! :)|858|858|Samsung i7|2007.0|3072.0|2592.0|7.0|38.0|114.0|80.0|5.0|450.0|210.0|101.0|119.0
859|859|859|859|859|859|Allez au boulot ! :)|859|859|859|859|Samsung i70|2007.0|None|2592.0|7.0|38.0|114.0|80.0|5.0|20.0|180.0|90.0|199.0
860|860|860|860|860|860|860|860|860|860|860|Samsung i85|2007.0|3264.0|None|8.0|36.0|108.0|80.0|5.0|173.0|0.0|95.0|149.0
861|861|861|861|861|861|861|861|861|861|861|Samsung L83T|hello|None|2592.0|8.0||114.0|80.0|5.0|19.0|160.0|93.0|229.0
862|862|862|862|862|862|862|862|862|862|862|Samsung L700|2007.0|3072.0|2592.0|7.0|35.0|ù*ùfsfsf///|80.0|5.0|20.0|170.0|97.0|199.0
863|863|863|863|863|863|Allez au boulot ! :)|863|863|863|863|Samsung L73|2007.0|3072.0|2592.0|7.0||105.0|80.0|5.0|19.0|180.0|98.0|119.0
864|864|864|864|864|864|Allez au boulot ! :)|864|864|864|864|Samsung L730|hello|3264.0|2592.0|7.0|38.0|114.0|80.0|10.0|16.0|183.0|95.0|99.0
865|865|865|865|865|865|865|865|865|865|865|Samsung L74 Wide|2007.0|3072.0|2592.0|7.0|None|101.0|80.0|5.0|450.0|210.0|105.0|119.0
866|866|866|866|866|866|866|866|866|866|866|Samsung L77|2007.0|3072.0|2592.0|7.0|38.0|ù*ùfsfsf///|80.0|10.0|0.0|0.0|94.0|119.0
867|867|867|867|867|867|Allez au boulot ! :)|867|867|867|867|Samsung L830|2007.0|None|2592.0|8.0|38.0|114.0|80.0|5.0|10.0|183.0|95.0|99.0
868|868|868|868|868|868|868|868|868|868|868|Samsung NV10|2006.0|3648.0|3136.0|10.0|35.0|105.0|80.0|4.0|20.0|190.0|97.0|229.0
869|869|869|869|869|869|869|869|Allez au boulot ! :)|869|869|Samsung NV11|2007.0|None|hello|10.0|35.0|190.0|80.0|1.0|hello|240.0|107.0|229.0
870|870|870|870|870|870|870|870|870|870|870|Samsung NV15|hello|3648.0|2592.0|10.0|34.0|102.0|80.0|4.0|20.0|0.0|97.0|229.0
871|871|871|871|871|871|871|871|Allez au boulot ! :)|871|871|Samsung NV20|2007.0|4000.0|2592.0|12.0|34.0|102.0|80.0|4.0|20.0|0.0|97.0|229.0
872|872|872|872|872|872|872|872|872|872|872|Samsung NV3|2006.0|3072.0|2816.0|ù*ùfsfsf///|38.0|114.0|80.0|1.0|15.0|155.0|95.0|229.0
873|873|873|873|873|873|873|Allez au boulot ! :)|Allez au boulot ! :)|873|873|Samsung NV7 OPS|hello|3072.0|2688.0|7.0|38.0|270.0|80.0|1.0|19.0|290.0|106.0|229.0
874|874|874|874|874|874|874|874|874|874|874|Samsung NV8|2007.0|3264.0|2592.0|hello|34.0|102.0|80.0|4.0|20.0|0.0|97.0|229.0
875|875|875|875|875|875|875|875|875|875|Allez au boulot ! :)|Allez au boulot ! :)|2005.0|3264.0|2400.0|8.0|28.0|420.0|10.0|3.0|0.0|910.0|136.0|299.0
876|876|876|876|876|876|876|876|Allez au boulot ! :)|876|Allez au boulot ! :)|Samsung S1030|2007.0|3648.0|3476.0|10.0|35.0|105.0|80.0|4.0|45.0|220.0|100.0|199.0
877|877|877|877|877|877|877|877|877|877|877|Samsung S1050|2007.0|3648.0|3476.0||38.0|190.0|80.0|1.0|45.0|254.0|105.0|199.0
878|878|878|878|878|878|878|878|878|878|878|Samsung S630|2007.0|None|2048.0|6.0|35.0|105.0|80.0|5.0|16.0|186.0|100.0|99.0
879|879|879|879|879|879|879|879|879|Allez au boulot ! :)|879|Samsung S730|2007.0|3072.0|2592.0|7.0|35.0|105.0|80.0|5.0|16.0|186.0|100.0|99.0
880|880|880|880|880|880|Allez au boulot ! :)|880|880|880|880|Samsung S830|2007.0|3264.0|3072.0|8.0|35.0|105.0|80.0||45.0|220.0|100.0|99.0
881|881|881|881|881|881|881|881|881|881|881|Samsung S85|2007.0|3264.0|2592.0|ù*ùfsfsf///|38.0|190.0|80.0|1.0|20.0|204.0|100.0|149.0
882|882|882|882|882|882|882|Allez au boulot ! :)|882|882|882|Samsung S850|2007.0|3264.0|2592.0|8.0|None|190.0|80.0|1.0|20.0|222.0|104.0|149.0
883|883|883|883|883|883|883|883|883|883|883|Samsung Digimax U-CA 3|2003.0|2048.0|2048.0|3.0|35.0|114.0|80.0|5.0|0.0|134.0|102.0|229.0
884|884|884|884|884|Allez au boulot ! :)|884|884|884|884|884|Samsung Digimax U-CA 4|2004.0|None|2048.0|4.0|35.0|105.0|80.0|5.0|0.0|169.0|102.0|229.0
885|885|885|885|885|885|885|885|885|885|885|Samsung Digimax U-CA 401|2004.0|2272.0|1136.0|3.0|35.0|35.0|60.0|6.0|0.0|165.0|97.0|229.0
886|886|886|886|886|886|Allez au boulot ! :)|886|886|886|886|Samsung Digimax V40|2004.0|2272.0|2048.0|3.0|35.0|113.0|80.0|5.0|0.0|230.0|106.0|229.0
887|887|887|887|887|887|887|887|887|887|887|Samsung Digimax V5|hello|2592.0|2272.0|5.0|38.0|114.0|80.0|5.0|0.0|180.0|106.0|229.0
888|888|888|888|888|888|888|Allez au boulot ! :)|888|888|888|ù*ùfsfsf///|2004.0|2592.0|None|5.0|35.0|113.0|80.0|5.0|256.0|230.0|106.0|229.0
889|889|889|889|889|889|889|889|889|889|889|Samsung Digimax V6|2004.0|2816.0|2560.0|||114.0|80.0|6.0|0.0|220.0|106.0|229.0
890|890|890|890|890|Allez au boulot ! :)|890|890|890|890|890|Samsung Digimax V700|2005.0|3072.0|2816.0|7.0|38.0|114.0|80.0|4.0|128.0|220.0|106.0|229.0
891|891|891|891|891|891|891|891|891|891|891|Samsung Digimax V800|2005.0|3264.0|2816.0|8.0|38.0|114.0|80.0|4.0|32.0|220.0|106.0|229.0
892|892|892|892|892|892|892|892|892|892|892|ù*ùfsfsf///|2001.0|2288.0|1600.0|hello|35.0|98.0|50.0|10.0|16.0|340.0|106.0|429.0
893|893|893|893|893|893|893|893|893|893|Allez au boulot ! :)|Sanyo DSC-J1|2003.0|2048.0|1600.0|3.0||104.0|20.0|2.0|8.0|205.0|98.0|429.0
894|894|894|894|894|894|Allez au boulot ! :)|Allez au boulot ! :)|894|894|894|Sanyo DSC-S1|2003.0|2048.0|1600.0|3.0|36.0|108.0|50.0|16.0|8.0|190.0|100.0|149.0
895|895|895|895|895|895|895|895|Allez au boulot ! :)|895|895|Sanyo Xacti DSC-S3|hello|2048.0|1600.0|3.0|37.0|112.0|50.0|2.0|16.0|185.0|91.0|1399.0
896|896|896|896|896|896|896|55555555555|896|896|Allez au boulot ! :)|Sanyo Xacti DSC-S4|2004.0|2288.0|1600.0|3.0|37.0|105.0|50.0|2.0|16.0|185.0|91.0|1399.0
897|897|897|897|897|897|897|897|897|courage!!!|897|Sanyo DSC-MZ1|2001.0|1600.0|640.0|hello|None|98.0|50.0|10.0|8.0|340.0|106.0|429.0
898|898|898|898|898|898|898|898|898|898|Allez au boulot ! :)|Sanyo VPC-X350|1999.0|1024.0|640.0|0.0|38.0|38.0|60.0|10.0|4.0|260.0|105.0|149.0
899|899|899|899|899|899|899|899|899|899|899|Sanyo VPC-Z400|1999.0|1280.0|640.0|1.0|34.0|102.0|80.0|20.0|4.0|350.0|128.0|149.0
900|900|900|900|900|900|Allez au boulot ! :)|55555555555|900|900|900|ù*ùfsfsf///|2006.0|2640.0|1776.0|4.0|None|28.0|0.0|0.0|0.0|270.0|109.0|1599.0
901|901|901|901|901|901|901|901|901|901|Allez au boulot ! :)|Sigma SD10|2003.0|None|None|3.0|0.0|0.0|0.0|0.0|0.0|950.0|152.0|1599.0
902|902|902|902|902|902|902|902|902|902|902|Sigma SD14|2006.0|2640.0|1776.0|4.0|0.0|0.0|0.0|0.0|hello|750.0|144.0|19.0
903|903|903|903|903|903|55555555555|903|903|903|903|Sigma SD9|2002.0|2268.0|1134.0|ù*ùfsfsf///|0.0|0.0|0.0|0.0|0.0|950.0|152.0|19.0
904|904|904|904|904|904|904|904|Allez au boulot ! :)|904|904|Sony Mavica FD-91|1998.0|1024.0|640.0|0.0|37.0|518.0|80.0|3.0|1.0|950.0|140.0|1399.0
905|905|905|905|905|905|905|905|905|905|905|Allez au boulot ! :)|2000.0|1600.0|None|1.0||370.0|80.0|3.0|8.0|980.0|125.0|1399.0
906|906|906|906|906|906|906|906|906|906|906|Sony Mavica CD200|2001.0|1600.0|hello|1.0||117.0|50.0|3.0|8.0|620.0|144.0|1399.0
907|907|907|907|907|907|907|907|907|907|courage!!!|ù*ùfsfsf///||1600.0|1280.0|1.0|41.0|123.0|50.0|3.0|6.0|610.0|138.0|1399.0
908|908|908|908|908|908|908|908|908|908|908|Sony Mavica CD300|2001.0|2048.0|1600.0|3.0|None|102.0|50.0|4.0|8.0|620.0|144.0|1399.0
909|909|909|909|909|909|909|909|909|Allez au boulot ! :)|909|Sony Mavica CD350|2003.0|2048.0|1632.0|hello|41.0|123.0|50.0|10.0|1.0|522.0|132.0|1399.0
910|910|910|910|910|910|910|910|910|910|910|Sony Mavica CD400|2002.0|None|1600.0|3.0|34.0|102.0|50.0|4.0|6.0|640.0|138.0|1399.0
911|911|911|911|911|911|911|911|911|911|911|Sony Mavica CD500|2003.0|2592.0|2048.0|5.0|34.0|102.0|50.0|4.0|1.0|606.0|139.0|1399.0
912|912|912|912|912|912|912|912|912|912|912|Sony DSC-D700|1998.0|1344.0|640.0|1.0|28.0|140.0|20.0|0.0|8.0|900.0|130.0|149.0
913|913|913|913|913|913|913|913|913|913|913|Sony DSC-D770|1999.0|1344.0|640.0|1.0|28.0|140.0|20.0|0.0|8.0|900.0|130.0|149.0
914|914|914|914|914|914|914|914|914|914|914|Sony DSC-F505|1999.0|1600.0|1024.0|1.0|None|190.0|80.0|8.0|4.0|475.0|107.0|149.0
915|915|915|915|915|915|915|915|915|915|915|Sony DSC-F505V|2000.0|1856.0|1600.0|2.0|38.0|190.0|50.0|2.0|8.0|482.0|107.0|149.0
916|916|916|916|916|Allez au boulot ! :)|916|916|916|916|916|Sony DSC-F55|hello|1600.0|640.0|1.0|37.0|37.0|50.0|10.0|4.0|300.0|103.0|429.0
917|917|917|917|917|917|917|917|917|917|917|Sony DSC-F55V|2000.0|1856.0|1600.0|2.0|37.0|ù*ùfsfsf///|25.0|10.0|8.0|280.0|103.0|429.0
918|918|918|918|918|918|918|918|918|918|918|Sony DSC-F707|2001.0|2560.0|2048.0|4.0|None|190.0|50.0|2.0|16.0|667.0|162.0|149.0
919|919|919|919|919|919|919|919|Allez au boulot ! :)|919|919|Sony DSC-F717|hello|2560.0|2048.0|4.0|38.0|190.0|50.0|2.0|32.0|659.0|162.0|149.0
920|920|920|920|920|920|920|920|920|920|920|Sony DSC-F828|2003.0|None|2592.0|8.0|28.0|200.0|50.0|2.0|0.0|906.0|134.0|429.0
921|921|921|921|921|921|55555555555|921|55555555555|921|921|Sony DSC-F88|2004.0|2592.0|2048.0|5.0||114.0|50.0|8.0|32.0|202.0|98.0|429.0
922|922|922|922|922|922|922|922|922|Allez au boulot ! :)|922|Sony DSC-G1|2007.0|2816.0|2048.0|hello|None|114.0|50.0|8.0|2.0|238.0|93.0|429.0
923|923|923|923|923|923|923|923|923|923|923|Sony DSC-H1|2005.0|2592.0|2048.0|5.0|36.0|432.0|50.0|2.0|32.0|591.0|108.0|429.0
924|924|924|924|924|924|924|924|924|924|924|Sony DSC-H2|2006.0|2816.0|2048.0|6.0|36.0|432.0|50.0|2.0|32.0|490.0|108.0|429.0
925|925|925|925|925|925|925|925|925|925|925|Sony DSC-H3|2007.0|3264.0|3264.0|8.0|38.0|380.0|ù*ùfsfsf///|2.0|31.0|264.0|106.0|429.0
926|926|926|926|926|926|Allez au boulot ! :)|926|926|926|926|Sony DSC-H5|2006.0|3072.0|2592.0|7.0|36.0|432.0|50.0|2.0|32.0|490.0|108.0|429.0
927|927|927|927|927|927|927|927|Allez au boulot ! :)|927|927|ù*ùfsfsf///|2007.0|None|2592.0|8.0|31.0|465.0|50.0||31.0|405.0|110.0|429.0
